eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,nhostkid,ransom,addnotes,scite1,dbsource
200000000631,2007,9,15,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.9540702263635625,39.75744452471072,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,0,0,1,Armed Assault,20,Journalists & Media,Educational Institution in Wajir,Kenya,Al-Shabaab,6,Incendiary,7,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000632,2005,6,12,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.2732749337758538,36.899365206366376,1,0,"Nairobi, Kenya","Bombing/Explosion attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,3,Bombing/Explosion,2,Business,NGO in Nairobi,Kenya,Sabaot Land Defence Force,4,Melee,1,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000633,2021,7,28,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,0.09218823349423923,34.867960765814416,1,0,"Kisumu, Kenya","Bombing/Explosion attack in Kisumu, Nyanza province",1,1,1,0,0,0,0,3,Bombing/Explosion,20,Journalists & Media,Military in Kisumu,Kenya,Mungiki,8,Unknown,2,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000634,2021,2,25,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.21111834463861673,34.89563767516332,1,0,"Kisumu, Kenya","Unknown attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,9,Unknown,9,Military,Police in Kisumu,Kenya,Al-Shabaab,2,Firearms,1,0,0,2,0,0,1,2,0,0,0,,News Source,START
200000000635,2005,8,6,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.6765767990462246,42.15264781173288,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,5,Educational Institution,Military in Mandera,Kenya,Unknown,3,Explosives,0,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000636,2022,4,24,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.9241297544601097,41.972242662281175,1,0,"Mandera, Kenya","Facility/Infrastructure Attack attack in Mandera, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,7,NGO,Police in Mandera,Kenya,Unknown,1,Explosives,9,0,0,1,0,0,0,2,0,0,0,,News Source,START
200000000637,2020,1,14,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.32223779124090324,35.51846680923372,1,0,"Eldoret, Kenya","Hijacking attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,5,Hijacking,19,NGO,Religious Figures/Institutions in Eldoret,Kenya,Al-Shabaab,3,Melee,0,0,0,6,0,0,0,1,0,0,0,,News Source,START
200000000638,2014,6,4,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.5822254476180253,36.661275972270914,1,0,"Nairobi, Kenya","Unknown attack in Nairobi, Nairobi province",1,1,1,0,0,0,0,9,Unknown,10,Transportation,Tourists in Nairobi,Kenya,Sabaot Land Defence Force,7,Melee,2,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000639,2019,9,13,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.09941536643115483,35.04704167801365,1,0,"Kisumu, Kenya","Bombing/Explosion attack in Kisumu, Nyanza province",1,1,1,0,0,1,1,3,Bombing/Explosion,19,Tourists,Private Citizens & Property in Kisumu,Kenya,Al-Shabaab,4,Unknown,0,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000640,2020,12,1,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.5329277487116618,39.35536828597702,1,0,"Garissa, Kenya","Assassination attack in Garissa, North Eastern province",1,1,1,0,0,1,0,2,Assassination,16,Military,Police in Garissa,Kenya,Al-Shabaab,7,Unknown,1,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000641,2005,10,13,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.4697483901804602,40.107217097129826,1,0,"Wajir, Kenya","Hostage Taking (Kidnapping) attack in Wajir, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),15,Religious Figures/Institutions,Military in Wajir,Kenya,Al-Shabaab,4,Explosives,1,0,0,0,0,0,1,3,1,2,0,,News Source,START
200000000642,2016,5,26,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.7940731691040424,39.91284408123416,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,16,NGO,Utilities in Wajir,Kenya,Mungiki,8,Firearms,0,0,0,5,0,0,0,3,0,0,0,,News Source,START
200000000643,2020,8,7,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.7958995303309693,41.748555291598464,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,2,Journalists & Media,Educational Institution in Mandera,Kenya,Al-Shabaab,6,Melee,11,0,0,2,0,0,0,4,0,0,0,,News Source,START
200000000644,2012,3,3,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.920845827113508,39.663469994251514,1,0,"Mombasa, Kenya","Armed Assault attack in Mombasa, Coast province",1,1,1,0,0,0,0,1,Armed Assault,7,Business,Government (General) in Mombasa,Kenya,Sabaot Land Defence Force,6,Incendiary,0,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000645,2005,1,16,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,0.10019809235982459,34.47103752775523,1,0,"Kisumu, Kenya","Facility/Infrastructure Attack attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,7,Government (General),Journalists & Media in Kisumu,Kenya,Al-Shabaab,7,Melee,0,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000646,2007,9,24,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.8093871647595003,42.11601945408265,1,0,"Mandera, Kenya","Facility/Infrastructure Attack attack in Mandera, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,13,Military,Utilities in Mandera,Kenya,Unknown,11,Firearms,0,0,0,0,0,0,1,1,0,0,0,,News Source,START
200000000647,2021,7,15,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.4311300316531606,40.74107416656995,1,0,"Lamu, Kenya","Assassination attack in Lamu, Coast province",1,1,1,0,0,1,0,2,Assassination,3,Military,Educational Institution in Lamu,Kenya,Unknown,12,Incendiary,0,0,0,2,0,0,0,3,0,0,0,,News Source,START
200000000648,2020,4,15,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.4499054654785626,36.802572368584954,1,0,"Nairobi, Kenya","Bombing/Explosion attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,3,Bombing/Explosion,15,Government (General),Educational Institution in Nairobi,Kenya,Unknown,11,Explosives,1,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000649,2013,12,17,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.39414625092792344,34.71541364714012,1,0,"Kisumu, Kenya","Unarmed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,0,0,8,Unarmed Assault,21,Business,Military in Kisumu,Kenya,Unknown,8,Melee,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000650,2023,5,21,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.4415204268510715,41.112666495508535,1,0,"Lamu, Kenya","Facility/Infrastructure Attack attack in Lamu, Coast province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,20,NGO,Journalists & Media in Lamu,Kenya,Mungiki,7,Unknown,0,0,0,4,0,0,1,3,0,0,0,,News Source,START
200000000651,2020,6,15,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.3140870201254494,35.39302833578844,1,0,"Eldoret, Kenya","Unarmed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,8,Unarmed Assault,10,Police,Private Citizens & Property in Eldoret,Kenya,Sabaot Land Defence Force,13,Unknown,11,0,0,3,0,0,1,1,0,0,0,,News Source,START
200000000652,2005,9,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.40011995810637707,39.72870161367249,1,0,"Garissa, Kenya","Facility/Infrastructure Attack attack in Garissa, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,13,Utilities,Police in Garissa,Kenya,Al-Shabaab,2,Firearms,1,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000653,2015,10,12,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.28120449752556287,39.930598975689925,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,0,0,3,Bombing/Explosion,1,Journalists & Media,Private Citizens & Property in Garissa,Kenya,Sabaot Land Defence Force,10,Explosives,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000654,2017,11,23,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.7005374475986985,39.912721617336935,1,0,"Garissa, Kenya","Assassination attack in Garissa, North Eastern province",1,1,1,0,0,1,0,2,Assassination,12,Utilities,Tourists in Garissa,Kenya,Unknown,3,Unknown,2,0,0,13,0,0,1,1,0,0,0,,News Source,START
200000000655,2023,1,10,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.013282407011863,41.09935793471581,1,0,"Lamu, Kenya","Bombing/Explosion attack in Lamu, Coast province",1,1,1,0,0,0,0,3,Bombing/Explosion,5,Religious Figures/Institutions,Educational Institution in Lamu,Kenya,Sabaot Land Defence Force,6,Incendiary,1,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000656,2016,12,22,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.192908108686091,39.811290383311665,1,0,"Mombasa, Kenya","Hostage Taking (Kidnapping) attack in Mombasa, Coast province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),3,Religious Figures/Institutions,Transportation in Mombasa,Kenya,Unknown,13,Firearms,2,0,0,0,0,0,1,4,1,9,0,,News Source,START
200000000657,2015,12,18,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.022212919443349,36.773463937702225,1,0,"Nairobi, Kenya","Unknown attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,9,Unknown,21,Business,Educational Institution in Nairobi,Kenya,Al-Shabaab,6,Unknown,0,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000658,2019,1,6,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.013054031465357,39.54225535897045,1,0,"Mombasa, Kenya","Unknown attack in Mombasa, Coast province",1,1,1,0,0,1,0,9,Unknown,13,Journalists & Media,Government (General) in Mombasa,Kenya,Mungiki,12,Firearms,0,0,0,1,0,0,0,2,0,0,0,,News Source,START
200000000659,2015,4,23,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,2.03214135355923,40.2813839026336,1,0,"Wajir, Kenya","Bombing/Explosion attack in Wajir, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,2,Military,Business in Wajir,Kenya,Mungiki,4,Incendiary,10,0,0,8,0,0,1,1,0,0,0,,News Source,START
200000000660,2006,5,6,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.979752105648392,40.33189808488538,1,0,"Wajir, Kenya","Bombing/Explosion attack in Wajir, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,6,Transportation,NGO in Wajir,Kenya,Sabaot Land Defence Force,4,Melee,0,0,0,10,0,0,0,3,0,0,0,,News Source,START
200000000661,2004,6,9,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.09435834628193716,34.95011004131196,1,0,"Kisumu, Kenya","Bombing/Explosion attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,3,Bombing/Explosion,10,Religious Figures/Institutions,NGO in Kisumu,Kenya,Mungiki,5,Incendiary,2,0,0,0,0,0,1,1,0,0,0,,News Source,START
200000000662,2024,5,28,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.6673238095141976,42.01430185121166,1,0,"Mandera, Kenya","Unarmed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,8,Unarmed Assault,8,Journalists & Media,Journalists & Media in Mandera,Kenya,Sabaot Land Defence Force,8,Firearms,2,0,0,3,0,0,1,1,0,0,0,,News Source,START
200000000663,2022,11,17,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.237445879545923,39.88719638381772,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,1,1,3,Bombing/Explosion,1,Military,Military in Mombasa,Kenya,Sabaot Land Defence Force,4,Melee,2,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000664,2018,4,27,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.9156668913702923,40.261569748983284,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,11,Educational Institution,Government (General) in Wajir,Kenya,Sabaot Land Defence Force,5,Melee,2,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000665,2019,9,14,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.4938194718005679,39.42658139839364,1,0,"Garissa, Kenya","Unknown attack in Garissa, North Eastern province",1,1,1,0,0,1,0,9,Unknown,6,Tourists,Religious Figures/Institutions in Garissa,Kenya,Unknown,8,Incendiary,3,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000666,2017,9,15,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.4125574396826663,36.67890637273098,1,0,"Nairobi, Kenya","Armed Assault attack in Nairobi, Nairobi province",1,1,1,0,0,0,0,1,Armed Assault,6,NGO,NGO in Nairobi,Kenya,Mungiki,13,Unknown,1,0,0,1,0,0,1,1,0,0,0,,News Source,START
200000000667,2011,7,8,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.4783527441562907,40.01892494974777,1,0,"Wajir, Kenya","Facility/Infrastructure Attack attack in Wajir, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,14,Journalists & Media,NGO in Wajir,Kenya,Mungiki,3,Incendiary,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000668,2022,11,16,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.00051552023032,41.629238098725494,1,0,"Mandera, Kenya","Hostage Taking (Barricade Incident) attack in Mandera, North Eastern province",1,1,1,0,0,1,0,6,Hostage Taking (Barricade Incident),12,Transportation,Transportation in Mandera,Kenya,Unknown,10,Incendiary,0,0,0,0,0,0,0,4,1,4,0,,News Source,START
200000000669,2006,11,15,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.321147671631482,39.38400839931635,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,9,Journalists & Media,Private Citizens & Property in Mombasa,Kenya,Al-Shabaab,7,Unknown,1,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000670,2020,9,15,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,0.1625549176254416,34.82117121089206,1,0,"Kisumu, Kenya","Bombing/Explosion attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,3,Bombing/Explosion,21,Government (General),Police in Kisumu,Kenya,Mungiki,12,Incendiary,2,0,0,1,0,0,1,1,0,0,0,,News Source,START
200000000671,2009,5,28,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.449004578910702,40.333043552577436,1,0,"Wajir, Kenya","Unarmed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,8,Unarmed Assault,6,Utilities,Tourists in Wajir,Kenya,Sabaot Land Defence Force,4,Firearms,1,0,0,2,0,0,1,1,0,0,0,,News Source,START
200000000672,2006,5,23,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.2409684168012773,36.86723173939665,1,0,"Nairobi, Kenya","Assassination attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,2,Assassination,12,Educational Institution,Tourists in Nairobi,Kenya,Unknown,2,Firearms,0,0,0,2,0,0,0,4,0,0,0,,News Source,START
200000000673,2021,4,8,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.4272381526258391,39.57520580775971,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,2,Transportation,Tourists in Garissa,Kenya,Unknown,2,Melee,2,0,0,3,0,0,1,2,0,0,0,,News Source,START
200000000674,2014,8,28,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.674408478910333,40.29392984582311,1,0,"Wajir, Kenya","Unarmed Assault attack in Wajir, North Eastern province",1,1,1,0,0,0,0,8,Unarmed Assault,20,Private Citizens & Property,Transportation in Wajir,Kenya,Sabaot Land Defence Force,1,Unknown,0,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000675,2018,7,6,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.965243945681482,41.932741120339074,1,0,"Mandera, Kenya","Facility/Infrastructure Attack attack in Mandera, North Eastern province",1,1,1,0,0,0,0,4,Facility/Infrastructure Attack,4,Journalists & Media,Transportation in Mandera,Kenya,Unknown,9,Firearms,0,0,0,6,0,0,1,3,0,0,0,,News Source,START
200000000676,2005,11,14,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.656064769217915,39.99102949868891,1,0,"Wajir, Kenya","Hostage Taking (Barricade Incident) attack in Wajir, North Eastern province",1,1,1,0,0,1,0,6,Hostage Taking (Barricade Incident),4,Military,Government (General) in Wajir,Kenya,Al-Shabaab,3,Melee,2,0,0,0,0,0,0,2,1,7,0,,News Source,START
200000000677,2019,4,15,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.08738695274391355,34.79474956086259,1,0,"Kisumu, Kenya","Facility/Infrastructure Attack attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,5,Private Citizens & Property,Government (General) in Kisumu,Kenya,Sabaot Land Defence Force,4,Melee,2,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000678,2012,4,15,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.7091045365355815,39.874972323886844,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,1,1,3,Bombing/Explosion,5,Tourists,Government (General) in Garissa,Kenya,Mungiki,11,Explosives,1,0,0,1,0,0,1,3,0,0,0,,News Source,START
200000000679,2008,4,28,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.065486415278766,42.005146499762155,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,9,Educational Institution,Transportation in Mandera,Kenya,Sabaot Land Defence Force,6,Firearms,0,0,0,8,0,0,0,3,0,0,0,,News Source,START
200000000680,2019,9,27,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.6773832810869407,35.49482071874715,1,0,"Eldoret, Kenya","Armed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,1,Armed Assault,7,Journalists & Media,Educational Institution in Eldoret,Kenya,Unknown,9,Firearms,0,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000681,2011,6,17,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-0.991263910114413,36.54036996336735,1,0,"Nairobi, Kenya","Armed Assault attack in Nairobi, Nairobi province",1,1,1,0,0,0,0,1,Armed Assault,14,Educational Institution,Private Citizens & Property in Nairobi,Kenya,Al-Shabaab,8,Melee,0,0,0,1,0,0,0,3,0,0,0,,News Source,START
200000000682,2017,9,4,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.3044967063535164,39.58952745499556,1,0,"Mombasa, Kenya","Armed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,1,Armed Assault,14,Government (General),Police in Mombasa,Kenya,Al-Shabaab,8,Explosives,0,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000683,2012,6,18,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.773391573509175,39.71528941583851,1,0,"Mombasa, Kenya","Unarmed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,8,Unarmed Assault,18,Transportation,Business in Mombasa,Kenya,Unknown,13,Melee,0,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000684,2005,12,27,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.5766267937744527,35.056989873801975,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,3,Bombing/Explosion,13,Journalists & Media,Tourists in Eldoret,Kenya,Sabaot Land Defence Force,3,Firearms,2,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000685,2023,1,10,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.4849456430949158,34.979019750440834,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,3,Bombing/Explosion,10,Military,Business in Eldoret,Kenya,Al-Shabaab,10,Unknown,2,0,0,10,0,0,0,3,0,0,0,,News Source,START
200000000686,2024,5,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.9242722268783337,40.13576783986296,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,6,Transportation,Government (General) in Wajir,Kenya,Mungiki,9,Unknown,3,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000687,2006,6,15,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.21492832079647728,34.75075349783739,1,0,"Kisumu, Kenya","Hostage Taking (Kidnapping) attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),11,NGO,Religious Figures/Institutions in Kisumu,Kenya,Unknown,10,Firearms,0,0,0,3,0,0,0,1,1,9,0,,News Source,START
200000000688,2012,5,8,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.7424649980858846,39.75962520652242,1,0,"Garissa, Kenya","Facility/Infrastructure Attack attack in Garissa, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,21,Religious Figures/Institutions,Tourists in Garissa,Kenya,Unknown,7,Explosives,0,0,0,1,0,0,0,3,0,0,0,,News Source,START
200000000689,2015,6,3,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.190734402422816,39.93751830753688,1,0,"Mombasa, Kenya","Hostage Taking (Kidnapping) attack in Mombasa, Coast province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),13,Private Citizens & Property,Journalists & Media in Mombasa,Kenya,Sabaot Land Defence Force,4,Explosives,1,0,0,0,0,0,0,2,1,2,0,,News Source,START
200000000690,2007,4,26,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.2718452432576988,36.65456540168367,1,0,"Nairobi, Kenya","Facility/Infrastructure Attack attack in Nairobi, Nairobi province",1,1,1,0,0,0,0,4,Facility/Infrastructure Attack,3,Private Citizens & Property,Private Citizens & Property in Nairobi,Kenya,Unknown,9,Unknown,0,0,0,9,0,0,1,4,0,0,0,,News Source,START
200000000691,2005,8,1,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.727488678617763,35.3222490982756,1,0,"Eldoret, Kenya","Unarmed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,8,Unarmed Assault,2,Government (General),NGO in Eldoret,Kenya,Unknown,5,Incendiary,0,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000692,2014,5,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.5119875654023194,40.06120072062215,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,0,0,1,Armed Assault,18,Police,Government (General) in Wajir,Kenya,Al-Shabaab,8,Explosives,2,0,0,2,0,0,0,4,0,0,0,,News Source,START
200000000693,2020,7,12,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.7842029684718206,39.59292169147062,1,0,"Mombasa, Kenya","Unknown attack in Mombasa, Coast province",1,1,1,0,0,0,0,9,Unknown,20,Religious Figures/Institutions,Military in Mombasa,Kenya,Sabaot Land Defence Force,3,Melee,1,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000694,2007,1,2,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.2012745620456706,40.6937322693888,1,0,"Lamu, Kenya","Armed Assault attack in Lamu, Coast province",1,1,1,0,0,0,0,1,Armed Assault,18,Police,Educational Institution in Lamu,Kenya,Al-Shabaab,3,Firearms,0,0,0,2,0,0,1,4,0,0,0,,News Source,START
200000000695,2023,4,6,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.6400325589251787,41.95779193833574,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,18,Police,Utilities in Mandera,Kenya,Sabaot Land Defence Force,2,Explosives,1,0,0,1,0,0,0,2,0,0,0,,News Source,START
200000000696,2015,2,18,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.05595353442094074,34.9854692382454,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,1,Armed Assault,3,Journalists & Media,Journalists & Media in Kisumu,Kenya,Mungiki,13,Explosives,0,0,0,2,0,0,1,4,0,0,0,,News Source,START
200000000697,2019,10,4,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.7938966967344774,35.51686396910321,1,0,"Eldoret, Kenya","Armed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,1,Armed Assault,11,Government (General),Tourists in Eldoret,Kenya,Mungiki,10,Incendiary,0,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000698,2023,12,25,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.3569998207074882,39.576972505502425,1,0,"Garissa, Kenya","Unknown attack in Garissa, North Eastern province",1,1,1,0,0,1,0,9,Unknown,2,Tourists,Transportation in Garissa,Kenya,Unknown,6,Melee,0,0,0,8,0,0,0,3,0,0,0,,News Source,START
200000000699,2020,6,11,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.563421807781199,39.762670561927564,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,9,Private Citizens & Property,Utilities in Garissa,Kenya,Al-Shabaab,10,Melee,0,0,0,10,0,0,0,2,0,0,0,,News Source,START
200000000700,2008,6,5,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.19757549739654573,39.75929418804874,1,0,"Garissa, Kenya","Facility/Infrastructure Attack attack in Garissa, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,6,Tourists,Police in Garissa,Kenya,Al-Shabaab,12,Firearms,1,0,0,2,0,0,1,3,0,0,0,,News Source,START
