data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
KEN001449,KEN,KEN001449,1449,2022-04-24,2022,1,Battles,Non-state actor overtakes territory,Military Forces of Kenya,,7,Police Forces of Kenya,,4,63,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.2528729640240888,35.105182492814286,1,NGO,National,"Non-state actor overtakes territory reported in Kisumu, Nyanza region.",0,2022-04-24T15:51:23.486983
KEN001450,KEN,KEN001450,1450,2025-09-21,2025,1,Riots,Mob violence,Military Forces of Kenya,,3,Protesters (Kenya),,1,22,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.35528743859889,40.82223263280146,1,NGO,Subnational,"Mob violence reported in Lamu, Coast region.",0,2025-09-21T15:51:23.486983
KEN001451,KEN,KEN001451,1451,2023-05-19,2023,1,Battles,Government regains territory,Civilians (Kenya),,3,Rioters (Kenya),,6,51,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.9528330979358293,42.24015928738282,1,NGO,Subnational,"Government regains territory reported in Mandera, North Eastern region.",1,2023-05-19T15:51:23.486983
KEN001452,KEN,KEN001452,1452,2024-07-26,2024,1,Riots,Violent demonstration,Civilians (Kenya),,7,Rioters (Kenya),,5,31,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.241554347953398,37.97237544441783,1,Media,International,"Violent demonstration reported in Marsabit, Eastern region.",0,2024-07-26T15:51:23.486983
KEN001453,KEN,KEN001453,1453,2025-09-12,2025,1,Protests,Excessive force against protesters,Political Militia (Kenya),,2,Military Forces of Kenya,,1,47,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.1034701572242518,34.877979310299715,1,Media,International,"Excessive force against protesters reported in Kapenguria, Rift Valley region.",0,2025-09-12T15:51:23.486983
KEN001454,KEN,KEN001454,1454,2023-11-10,2023,1,Riots,Mob violence,Rioters (Kenya),,7,Al Shabaab,,0,52,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.7401753743972568,36.19279418091921,1,Media,National,"Mob violence reported in Kabarnet, Rift Valley region.",0,2023-11-10T15:51:23.486983
KEN001455,KEN,KEN001455,1455,2021-02-28,2021,1,Violence against civilians,Sexual violence,Political Militia (Kenya),,2,Rioters (Kenya),,6,46,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.7375706338405346,39.42811647385772,1,International Organization,International,"Sexual violence reported in Mombasa, Coast region.",1,2021-02-28T15:51:23.486983
KEN001456,KEN,KEN001456,1456,2022-03-10,2022,1,Violence against civilians,Abduction/forced disappearance,Rioters (Kenya),,4,Rioters (Kenya),,0,11,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.09037737939690567,34.354888785972314,1,NGO,International,"Abduction/forced disappearance reported in Kisumu, Nyanza region.",3,2022-03-10T15:51:23.486983
KEN001457,KEN,KEN001457,1457,2024-04-25,2024,1,Riots,Violent demonstration,Al Shabaab,,3,,,2,14,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,1.0520246673259215,34.73539642960156,1,International Organization,Subnational,"Violent demonstration reported in Bungoma, Western region.",0,2024-04-25T15:51:23.486983
KEN001458,KEN,KEN001458,1458,2024-08-22,2024,1,Violence against civilians,Sexual violence,Unidentified Armed Group (Kenya),,7,,,7,15,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.938262523781461,34.64186203841929,1,Government,International,"Sexual violence reported in Bungoma, Western region.",2,2024-08-22T15:51:23.486983
KEN001459,KEN,KEN001459,1459,2024-12-19,2024,1,Violence against civilians,Sexual violence,Al Shabaab,,6,,,4,29,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.4580422148669807,36.741576767013875,1,Government,Subnational,"Sexual violence reported in Nairobi, Nairobi region.",0,2024-12-19T15:51:23.486983
KEN001460,KEN,KEN001460,1460,2021-11-10,2021,1,Riots,Mob violence,Pastoralist Militia (Kenya),,7,Political Militia (Kenya),,4,69,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.3659754066288622,38.06907684694172,1,NGO,National,"Mob violence reported in Isiolo, Eastern region.",0,2021-11-10T15:51:23.486983
KEN001461,KEN,KEN001461,1461,2021-04-20,2021,1,Battles,Government regains territory,Protesters (Kenya),,6,,,3,29,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.2842360553553905,34.56374886548934,1,NGO,Subnational,"Government regains territory reported in Kisumu, Nyanza region.",3,2021-04-20T15:51:23.486983
KEN001462,KEN,KEN001462,1462,2022-10-09,2022,1,Riots,Mob violence,Al Shabaab,,7,Rioters (Kenya),,7,74,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.1719693935257713,35.672738932492685,1,Government,National,"Mob violence reported in Lodwar, Rift Valley region.",0,2022-10-09T15:51:23.486983
KEN001463,KEN,KEN001463,1463,2026-01-13,2026,1,Violence against civilians,Attack,Rioters (Kenya),,4,Al Shabaab,,7,67,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.6643513211799545,38.035090829090294,1,NGO,National,"Attack reported in Marsabit, Eastern region.",6,2026-01-13T15:51:23.486983
KEN001464,KEN,KEN001464,1464,2025-09-25,2025,1,Riots,Violent demonstration,Unidentified Armed Group (Kenya),,2,Unidentified Armed Group (Kenya),,3,48,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,2.082674689577095,40.13520714250189,1,Government,National,"Violent demonstration reported in Wajir, North Eastern region.",0,2025-09-25T15:51:23.486983
KEN001465,KEN,KEN001465,1465,2024-11-04,2024,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Kenya,,1,Unidentified Armed Group (Kenya),,0,66,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.43692360739465796,40.13197454468231,1,Government,National,"Abduction/forced disappearance reported in Garissa, North Eastern region.",1,2024-11-04T15:51:23.486983
KEN001466,KEN,KEN001466,1466,2025-12-30,2025,1,Strategic developments,Change to group/activity,Police Forces of Kenya,,3,Political Militia (Kenya),,2,24,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.03754771203767955,34.795453320593786,1,Government,National,"Change to group/activity reported in Kisumu, Nyanza region.",0,2025-12-30T15:51:23.486983
KEN001467,KEN,KEN001467,1467,2024-01-25,2024,1,Strategic developments,Change to group/activity,Rioters (Kenya),,1,Rioters (Kenya),,0,34,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,0.780838014302567,35.0074821119161,1,Government,International,"Change to group/activity reported in Kapenguria, Rift Valley region.",0,2024-01-25T15:51:23.486983
KEN001468,KEN,KEN001468,1468,2025-07-15,2025,1,Protests,Peaceful protest,Unidentified Armed Group (Kenya),,2,,,0,74,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.6672507891732007,35.60196091894217,1,Government,International,"Peaceful protest reported in Lodwar, Rift Valley region.",0,2025-07-15T15:51:23.486983
KEN001469,KEN,KEN001469,1469,2023-09-11,2023,1,Riots,Violent demonstration,Civilians (Kenya),,5,Al Shabaab,,3,65,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.8444230068217636,35.86849719316681,1,NGO,National,"Violent demonstration reported in Kabarnet, Rift Valley region.",0,2023-09-11T15:51:23.486983
KEN001470,KEN,KEN001470,1470,2025-06-22,2025,1,Riots,Violent demonstration,Rioters (Kenya),,3,Political Militia (Kenya),,2,34,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.210734658707427,41.7699997590536,1,Media,International,"Violent demonstration reported in Mandera, North Eastern region.",0,2025-06-22T15:51:23.486983
KEN001471,KEN,KEN001471,1471,2023-10-25,2023,1,Strategic developments,Change to group/activity,Civilians (Kenya),,3,Pastoralist Militia (Kenya),,7,35,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.07898198003270777,34.60788530771364,1,NGO,National,"Change to group/activity reported in Kisumu, Nyanza region.",0,2023-10-25T15:51:23.486983
KEN001472,KEN,KEN001472,1472,2025-05-30,2025,1,Riots,Violent demonstration,Pastoralist Militia (Kenya),,1,Rioters (Kenya),,3,45,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.0422181975477303,36.00031466756619,1,NGO,National,"Violent demonstration reported in Lodwar, Rift Valley region.",0,2025-05-30T15:51:23.486983
KEN001473,KEN,KEN001473,1473,2023-04-19,2023,1,Violence against civilians,Abduction/forced disappearance,Military Forces of Kenya,,2,Rioters (Kenya),,6,73,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.506224303303887,34.65731746579326,1,NGO,National,"Abduction/forced disappearance reported in Kisumu, Nyanza region.",3,2023-04-19T15:51:23.486983
KEN001474,KEN,KEN001474,1474,2024-05-23,2024,1,Riots,Violent demonstration,Protesters (Kenya),,5,Unidentified Armed Group (Kenya),,4,49,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.1902070293025127,37.1782409345263,1,NGO,National,"Violent demonstration reported in Nairobi, Nairobi region.",0,2024-05-23T15:51:23.486983
KEN001475,KEN,KEN001475,1475,2024-11-20,2024,1,Protests,Protest with intervention,Al Shabaab,,2,Al Shabaab,,5,65,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.1843263811708304,35.10293349674606,1,NGO,Subnational,"Protest with intervention reported in Lodwar, Rift Valley region.",0,2024-11-20T15:51:23.486983
KEN001476,KEN,KEN001476,1476,2024-12-13,2024,1,Riots,Mob violence,Police Forces of Kenya,,6,Unidentified Armed Group (Kenya),,5,43,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.11616021891438162,34.610246651603376,1,Government,Subnational,"Mob violence reported in Kisumu, Nyanza region.",0,2024-12-13T15:51:23.486983
KEN001477,KEN,KEN001477,1477,2025-06-30,2025,1,Violence against civilians,Sexual violence,Military Forces of Kenya,,5,,,2,29,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.2348123391933659,37.301660957973866,1,NGO,International,"Sexual violence reported in Nairobi, Nairobi region.",4,2025-06-30T15:51:23.486983
KEN001478,KEN,KEN001478,1478,2023-04-11,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Ethnic Militia (Kenya),,3,Pastoralist Militia (Kenya),,7,75,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.9665890921016205,39.294252608952405,1,NGO,Subnational,"Shelling/artillery/missile attack reported in Mombasa, Coast region.",0,2023-04-11T15:51:23.486983
KEN001479,KEN,KEN001479,1479,2024-04-04,2024,1,Violence against civilians,Attack,Rioters (Kenya),,3,,,5,19,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.06182813743015547,37.557597371863885,1,Government,Subnational,"Attack reported in Isiolo, Eastern region.",1,2024-04-04T15:51:23.486983
KEN001480,KEN,KEN001480,1480,2025-02-24,2025,1,Protests,Excessive force against protesters,Unidentified Armed Group (Kenya),,4,,,0,31,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.0226068844128324,36.65949602777105,1,International Organization,Subnational,"Excessive force against protesters reported in Kiambu, Central region.",0,2025-02-24T15:51:23.486983
KEN001481,KEN,KEN001481,1481,2025-02-05,2025,1,Violence against civilians,Abduction/forced disappearance,Pastoralist Militia (Kenya),,4,Rioters (Kenya),,0,38,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.7497151001062856,37.67319336355942,1,International Organization,National,"Abduction/forced disappearance reported in Marsabit, Eastern region.",0,2025-02-05T15:51:23.486983
KEN001482,KEN,KEN001482,1482,2025-12-29,2025,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Kenya,,2,Civilians (Kenya),,6,59,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.8485006266965227,35.28040946361735,1,International Organization,Subnational,"Abduction/forced disappearance reported in Lodwar, Rift Valley region.",1,2025-12-29T15:51:23.486983
KEN001483,KEN,KEN001483,1483,2021-10-05,2021,1,Battles,Armed clash,Political Militia (Kenya),,7,Unidentified Armed Group (Kenya),,7,43,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.24647338341486946,34.86871875498532,1,International Organization,International,"Armed clash reported in Bungoma, Western region.",0,2021-10-05T15:51:23.486983
KEN001484,KEN,KEN001484,1484,2021-11-04,2021,1,Riots,Violent demonstration,Pastoralist Militia (Kenya),,2,Police Forces of Kenya,,1,10,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,2.169220389797637,39.73441656867837,1,Media,Subnational,"Violent demonstration reported in Wajir, North Eastern region.",0,2021-11-04T15:51:23.486983
KEN001485,KEN,KEN001485,1485,2024-09-04,2024,1,Explosions/Remote violence,Suicide bomb,Al Shabaab,,2,Civilians (Kenya),,0,12,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.24318019875933616,39.23144922717058,1,NGO,National,"Suicide bomb reported in Garissa, North Eastern region.",1,2024-09-04T15:51:23.486983
KEN001486,KEN,KEN001486,1486,2025-05-21,2025,1,Battles,Non-state actor overtakes territory,Rioters (Kenya),,3,Civilians (Kenya),,3,57,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.04918575194994,39.756643827640524,1,Media,Subnational,"Non-state actor overtakes territory reported in Mombasa, Coast region.",0,2025-05-21T15:51:23.486983
KEN001487,KEN,KEN001487,1487,2024-01-19,2024,1,Battles,Government regains territory,Pastoralist Militia (Kenya),,6,Military Forces of Kenya,,0,55,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.1095543711738185,37.77716583099175,1,International Organization,National,"Government regains territory reported in Marsabit, Eastern region.",0,2024-01-19T15:51:23.486983
KEN001488,KEN,KEN001488,1488,2024-06-10,2024,1,Strategic developments,Headquarters or base established,Political Militia (Kenya),,6,Pastoralist Militia (Kenya),,0,58,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.6123488886349653,36.869010175706954,1,NGO,National,"Headquarters or base established reported in Nairobi, Nairobi region.",0,2024-06-10T15:51:23.486983
KEN001489,KEN,KEN001489,1489,2021-04-30,2021,1,Riots,Mob violence,Ethnic Militia (Kenya),,6,Protesters (Kenya),,7,17,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-1.951152349493047,40.60844269212907,1,International Organization,Subnational,"Mob violence reported in Lamu, Coast region.",0,2021-04-30T15:51:23.486983
KEN001490,KEN,KEN001490,1490,2025-08-30,2025,1,Battles,Government regains territory,Al Shabaab,,7,,,6,18,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.05472095942067523,39.913606848800946,1,Government,International,"Government regains territory reported in Garissa, North Eastern region.",0,2025-08-30T15:51:23.486983
KEN001491,KEN,KEN001491,1491,2022-08-16,2022,1,Strategic developments,Headquarters or base established,Ethnic Militia (Kenya),,6,Military Forces of Kenya,,2,74,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.5074035137129216,41.74349019534463,1,Media,Subnational,"Headquarters or base established reported in Mandera, North Eastern region.",0,2022-08-16T15:51:23.486983
KEN001492,KEN,KEN001492,1492,2022-02-16,2022,1,Protests,Peaceful protest,Military Forces of Kenya,,3,Rioters (Kenya),,6,46,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.6981281699579737,36.23701198823178,1,International Organization,Subnational,"Peaceful protest reported in Kabarnet, Rift Valley region.",0,2022-02-16T15:51:23.486983
KEN001493,KEN,KEN001493,1493,2025-06-14,2025,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,7,Police Forces of Kenya,,2,60,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.2767455837581219,37.03421503766394,1,International Organization,National,"Remote explosive/landmine/IED reported in Nairobi, Nairobi region.",0,2025-06-14T15:51:23.486983
KEN001494,KEN,KEN001494,1494,2024-07-13,2024,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Kenya,,3,,,3,75,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.532174969917491,36.821295114676026,1,NGO,Subnational,"Remote explosive/landmine/IED reported in Nairobi, Nairobi region.",2,2024-07-13T15:51:23.486983
KEN001495,KEN,KEN001495,1495,2024-02-29,2024,1,Protests,Excessive force against protesters,Civilians (Kenya),,4,Police Forces of Kenya,,0,47,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.3300653991687819,37.13215362310132,1,Media,National,"Excessive force against protesters reported in Kiambu, Central region.",1,2024-02-29T15:51:23.486983
KEN001496,KEN,KEN001496,1496,2025-01-04,2025,1,Violence against civilians,Sexual violence,Al Shabaab,,7,,,7,70,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.184330378667661,38.17212637670599,1,International Organization,International,"Sexual violence reported in Marsabit, Eastern region.",1,2025-01-04T15:51:23.486983
KEN001497,KEN,KEN001497,1497,2024-04-06,2024,1,Battles,Government regains territory,Rioters (Kenya),,3,Political Militia (Kenya),,6,19,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.13470009847449815,34.947804314257894,1,Government,International,"Government regains territory reported in Bungoma, Western region.",6,2024-04-06T15:51:23.486983
KEN001498,KEN,KEN001498,1498,2025-03-22,2025,1,Strategic developments,Change to group/activity,Civilians (Kenya),,6,,,1,11,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.7850787239175219,39.48211882497787,1,Media,Subnational,"Change to group/activity reported in Garissa, North Eastern region.",0,2025-03-22T15:51:23.486983
KEN001499,KEN,KEN001499,1499,2022-06-09,2022,1,Riots,Violent demonstration,Al Shabaab,,7,Pastoralist Militia (Kenya),,4,64,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.2828109490281432,39.922463355678026,1,NGO,Subnational,"Violent demonstration reported in Wajir, North Eastern region.",0,2022-06-09T15:51:23.486983
KEN001500,KEN,KEN001500,1500,2024-07-18,2024,1,Battles,Armed clash,Rioters (Kenya),,6,,,4,39,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.571278629032994,40.14642366858137,1,International Organization,International,"Armed clash reported in Mombasa, Coast region.",1,2024-07-18T15:51:23.486983
KEN001501,KEN,KEN001501,1501,2025-06-19,2025,1,Riots,Violent demonstration,Rioters (Kenya),,4,Al Shabaab,,2,12,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.051927316749669,37.79957020009016,1,International Organization,Subnational,"Violent demonstration reported in Marsabit, Eastern region.",0,2025-06-19T15:51:23.486983
KEN001502,KEN,KEN001502,1502,2023-03-13,2023,1,Protests,Peaceful protest,Al Shabaab,,3,Political Militia (Kenya),,3,67,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.10342765880517124,34.886455420859456,1,Government,National,"Peaceful protest reported in Bungoma, Western region.",0,2023-03-13T15:51:23.486983
KEN001503,KEN,KEN001503,1503,2021-05-13,2021,1,Riots,Violent demonstration,Unidentified Armed Group (Kenya),,1,Police Forces of Kenya,,6,30,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.3404213062118204,36.50906199811481,1,Media,Subnational,"Violent demonstration reported in Kiambu, Central region.",0,2021-05-13T15:51:23.486983
KEN001504,KEN,KEN001504,1504,2022-12-09,2022,1,Protests,Protest with intervention,Unidentified Armed Group (Kenya),,4,Political Militia (Kenya),,4,43,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.1569282791267486,35.688023988195326,1,Media,Subnational,"Protest with intervention reported in Lodwar, Rift Valley region.",0,2022-12-09T15:51:23.486983
KEN001505,KEN,KEN001505,1505,2026-01-05,2026,1,Protests,Peaceful protest,Political Militia (Kenya),,7,Civilians (Kenya),,3,36,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.6525747788958131,37.69149743929142,1,Government,Subnational,"Peaceful protest reported in Isiolo, Eastern region.",0,2026-01-05T15:51:23.486983
KEN001506,KEN,KEN001506,1506,2024-11-29,2024,1,Violence against civilians,Abduction/forced disappearance,Civilians (Kenya),,5,Political Militia (Kenya),,7,16,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.6210039156040326,39.248895846380954,1,International Organization,Subnational,"Abduction/forced disappearance reported in Garissa, North Eastern region.",3,2024-11-29T15:51:23.486983
KEN001507,KEN,KEN001507,1507,2021-11-05,2021,1,Violence against civilians,Sexual violence,Rioters (Kenya),,3,Pastoralist Militia (Kenya),,1,78,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.3120070745776653,38.32262309779715,1,NGO,Subnational,"Sexual violence reported in Marsabit, Eastern region.",1,2021-11-05T15:51:23.486983
KEN001508,KEN,KEN001508,1508,2025-04-21,2025,1,Violence against civilians,Attack,Pastoralist Militia (Kenya),,4,Ethnic Militia (Kenya),,7,39,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.3318806237297545,40.13062371310302,1,Government,National,"Attack reported in Wajir, North Eastern region.",4,2025-04-21T15:51:23.486983
KEN001509,KEN,KEN001509,1509,2024-07-16,2024,1,Riots,Violent demonstration,Ethnic Militia (Kenya),,4,Pastoralist Militia (Kenya),,3,57,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.9768986530498087,39.19064696716178,1,Government,International,"Violent demonstration reported in Mombasa, Coast region.",0,2024-07-16T15:51:23.486983
KEN001510,KEN,KEN001510,1510,2023-11-13,2023,1,Battles,Non-state actor overtakes territory,Civilians (Kenya),,7,Pastoralist Militia (Kenya),,2,14,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.9497131827533579,35.99074461259677,1,International Organization,National,"Non-state actor overtakes territory reported in Kabarnet, Rift Valley region.",0,2023-11-13T15:51:23.486983
KEN001511,KEN,KEN001511,1511,2021-11-29,2021,1,Riots,Violent demonstration,Civilians (Kenya),,5,Civilians (Kenya),,5,37,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.2341232308856096,36.40136776983457,1,Media,National,"Violent demonstration reported in Kiambu, Central region.",0,2021-11-29T15:51:23.486983
KEN001512,KEN,KEN001512,1512,2022-05-16,2022,1,Battles,Armed clash,Ethnic Militia (Kenya),,2,Al Shabaab,,1,38,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-1.8063359219648283,40.70257710805402,1,Government,National,"Armed clash reported in Lamu, Coast region.",3,2022-05-16T15:51:23.486983
KEN001513,KEN,KEN001513,1513,2022-08-30,2022,1,Battles,Armed clash,Al Shabaab,,4,Political Militia (Kenya),,3,51,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.3188721487361486,36.41241102763992,1,NGO,International,"Armed clash reported in Kiambu, Central region.",1,2022-08-30T15:51:23.486983
KEN001514,KEN,KEN001514,1514,2022-10-03,2022,1,Explosions/Remote violence,Suicide bomb,Al Shabaab,,3,,,4,38,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.7127252280828008,35.49407281547985,1,Government,National,"Suicide bomb reported in Kabarnet, Rift Valley region.",0,2022-10-03T15:51:23.486983
KEN001515,KEN,KEN001515,1515,2022-07-12,2022,1,Violence against civilians,Abduction/forced disappearance,Protesters (Kenya),,6,Pastoralist Militia (Kenya),,7,31,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.8384555281744652,39.49033214281631,1,Media,Subnational,"Abduction/forced disappearance reported in Mombasa, Coast region.",1,2022-07-12T15:51:23.486983
KEN001516,KEN,KEN001516,1516,2021-09-24,2021,1,Protests,Peaceful protest,Protesters (Kenya),,3,,,5,39,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.9469286910824208,40.51585400794953,1,Government,International,"Peaceful protest reported in Wajir, North Eastern region.",0,2021-09-24T15:51:23.486983
KEN001517,KEN,KEN001517,1517,2024-02-05,2024,1,Riots,Violent demonstration,Unidentified Armed Group (Kenya),,1,Civilians (Kenya),,1,28,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.1573913471844577,41.18844482319442,1,Government,Subnational,"Violent demonstration reported in Lamu, Coast region.",0,2024-02-05T15:51:23.486983
KEN001518,KEN,KEN001518,1518,2024-05-06,2024,1,Riots,Mob violence,Unidentified Armed Group (Kenya),,7,Military Forces of Kenya,,2,64,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.4297459135515392,34.831528480272844,1,NGO,Subnational,"Mob violence reported in Kisumu, Nyanza region.",0,2024-05-06T15:51:23.486983
KEN001519,KEN,KEN001519,1519,2025-09-14,2025,1,Explosions/Remote violence,Remote explosive/landmine/IED,Rioters (Kenya),,2,,,5,29,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.6379785841221683,38.11611499085854,1,NGO,Subnational,"Remote explosive/landmine/IED reported in Marsabit, Eastern region.",2,2025-09-14T15:51:23.486983
KEN001520,KEN,KEN001520,1520,2022-12-25,2022,1,Battles,Non-state actor overtakes territory,Ethnic Militia (Kenya),,5,,,3,78,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.47268937471979877,35.05238635528793,1,Government,International,"Non-state actor overtakes territory reported in Bungoma, Western region.",0,2022-12-25T15:51:23.486983
KEN001521,KEN,KEN001521,1521,2022-05-29,2022,1,Explosions/Remote violence,Air/drone strike,Police Forces of Kenya,,1,Al Shabaab,,5,48,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.38864328788858316,37.18013836538286,1,Media,Subnational,"Air/drone strike reported in Isiolo, Eastern region.",4,2022-05-29T15:51:23.486983
KEN001522,KEN,KEN001522,1522,2022-12-22,2022,1,Riots,Violent demonstration,Unidentified Armed Group (Kenya),,7,Al Shabaab,,1,35,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.50364621421915,39.26244575115732,1,NGO,Subnational,"Violent demonstration reported in Garissa, North Eastern region.",0,2022-12-22T15:51:23.486983
KEN001523,KEN,KEN001523,1523,2022-07-31,2022,1,Riots,Mob violence,Protesters (Kenya),,3,,,5,72,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.6498271796504995,35.63431025900361,1,NGO,Subnational,"Mob violence reported in Lodwar, Rift Valley region.",0,2022-07-31T15:51:23.486983
KEN001524,KEN,KEN001524,1524,2023-03-30,2023,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,6,Police Forces of Kenya,,1,22,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.7664492911786699,34.15354746645371,1,Government,National,"Armed clash reported in Bungoma, Western region.",2,2023-03-30T15:51:23.486983
KEN001525,KEN,KEN001525,1525,2024-09-15,2024,1,Violence against civilians,Sexual violence,Al Shabaab,,1,Political Militia (Kenya),,5,47,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.1379432067609529,34.51621661653647,1,Government,International,"Sexual violence reported in Kisumu, Nyanza region.",3,2024-09-15T15:51:23.486983
KEN001526,KEN,KEN001526,1526,2025-03-13,2025,1,Riots,Mob violence,Police Forces of Kenya,,7,Civilians (Kenya),,3,19,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.26157712005863176,34.27869212840647,1,NGO,Subnational,"Mob violence reported in Bungoma, Western region.",0,2025-03-13T15:51:23.486983
KEN001527,KEN,KEN001527,1527,2021-05-31,2021,1,Protests,Excessive force against protesters,Ethnic Militia (Kenya),,3,Military Forces of Kenya,,1,11,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.476252575784849,40.953337542699074,1,NGO,International,"Excessive force against protesters reported in Lamu, Coast region.",0,2021-05-31T15:51:23.486983
KEN001528,KEN,KEN001528,1528,2021-11-29,2021,1,Explosions/Remote violence,Suicide bomb,Rioters (Kenya),,1,Unidentified Armed Group (Kenya),,3,63,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-0.9252851427967637,36.45664877617234,1,Government,International,"Suicide bomb reported in Kiambu, Central region.",2,2021-11-29T15:51:23.486983
